"method" "batch" "dim1" "dim2"
"fSCLVM" "HISEQ" 0.30075368619121 -0.0560038577950103
"fSCLVM" "HISEQ" 0.720350784793979 -0.211290887188895
"fSCLVM" "HISEQ" 0.253014565544173 0.77077090899581
"fSCLVM" "HISEQ" -0.605863289549939 1.1942164072814
"fSCLVM" "HISEQ" -0.391488877653071 0.331566099350202
"fSCLVM" "HISEQ" -0.00748520710107267 1.81317054795562
"fSCLVM" "HISEQ" 1.47195538461386 -0.162825860951645
"fSCLVM" "HISEQ" -0.536068354808344 -0.707196424449434
"fSCLVM" "HISEQ" -0.401911683107018 0.840675698536415
"fSCLVM" "HISEQ" -0.898012302880778 0.787748773465671
"fSCLVM" "HISEQ" 0.829078635152815 0.0701540292065353
"fSCLVM" "HISEQ" 1.38979223257042 0.641565523258318
"fSCLVM" "HISEQ" 0.577920885247855 1.06726398737434
"fSCLVM" "HISEQ" 0.956285551340487 -0.253525978899878
"CMF" "GLPB22-B5C" -0.00802878383204276 0.00445460507879322
"CMF" "GLPB22-B5C" -0.00482744476841214 -0.00361510755055697
"CMF" "GLPB22-B5C" 0.00485529937011423 0.00711410699105394
"CMF" "GLPB22-B5C" 0.00281158667120749 -4.9166860671165e-05
"CMF" "GLPB22-B5C" -0.0116779472180357 -0.00688640380809817
"CMF" "GLPB22-B5C" 0.00130998940727929 -0.0115437249549724
"CMF" "GLPB22-B5C" 0.0144266823416556 -8.26075769894327e-05
"CMF" "GLPB22-B5C" -0.000465144152048302 0.00438457213104741
"CMF" "GLPB22-B5C" -0.00104504375710465 0.00883275785283687
"CMF" "GLPB22-B5C" -0.00182366206737012 0.00735778539759033
"CMF" "GLPB22-B5C" -0.0114200158271588 -0.00453731855689934
"CMF" "GLPB22-B5C" -0.00343404540499412 -0.00808269133218292
"CMF" "GLPB22-B5C" 0.0171916964140246 0.00671694412617444
"CMF" "GLPB22-B5C" 0.00133585583064969 0.00103347546364335
"CMF" "GLPB22-B5C" -0.000203806285348258 0.00264798821776884
"CMF" "GLPB22-B5C" 0.00392265693292028 0.00480577944886712
"CMF" "GLPB22-B5C" -0.00389942313163284 -0.00718331994350639
"CMF" "GLPB22-B5C" -0.00973918916390831 0.00622870711588669
"CMF" "GLPB22-B5C" 0.00405622854433719 -0.00304190211840837
"CMF" "GLPB22-B5C" 0.00159937052242461 -0.00650710360413962
"CMF" "GLPB22-B5C" 0.00183246427824545 -0.00820207700295066
"CMF" "GLPB22-B5C" 0.00571598055750694 -0.00931297929706916
"CMF" "GLPB22-B5C" -0.0139375586965983 0.00424725030810828
"CMF" "GLPB22-B5C" 9.04662130078163e-05 0.00594949758266456
"CMF" "GLPB22-B5C" -0.00650907767409716 0.00389299357365992
"CMF" "GLPB22-B5C" 0.00331889574300166 -0.000668656041693214
"CMF" "GLPB22-B5C" 0.0119894531793711 0.00655335654699133
"CMF" "GLPB22-B5C" -0.00671961877173118 0.00163721862923297
"CMF" "GLPB22-B5C" -0.0148850415516002 -0.0077948426642076
"CMF" "GLPB22-B5C" -0.00448932180517002 -0.00219855177060645
"CMF" "GLPB22-B5C" -0.00646195173946592 -0.0026020824268703
"CMF" "GLPB22-B5C" -0.00128661086916247 0.00560477273678539
"CMF" "GLPB22-B5C" -0.0119192415407537 -0.00716406200176763
"CMF" "GLPB22-B5C" 0.00381810663904077 0.0011098931814676
"CMF" "GLPB22-B5C" -0.00383492073546677 0.00944563591157474
"CMF" "GLPB22-B5C" 0.00353207699789166 0.00557316709665703
"CMF" "GLPB22-B5C" 0.00510000256163032 0.00431165623957371
"CMF" "GLPB22-B5C" 0.0107973595550888 0.00193416557139841
"CMF" "GLPB22-B5C" -0.000174330643123719 0.00396244140808916
"CMF" "GLPB22-B5C" -0.000111825458366614 0.00232933146699186
"CMF" "GLPB22-B5C" -0.000635930785346778 0.000920297618655545
"CMF" "GLPB22-B5C" -0.0127358742665942 -0.00449546147263205
"CMF" "GLPB22-B5C" 0.00870237819259917 -0.00389530701845441
"CMF" "GLPB22-B5C" 0.00990899818691877 0.00230526252481707
"CMF" "GLPB22-B5C" -0.000434436744691537 0.00132256609264304
"CMF" "GLPB22-B5C" 0.00147752538326715 0.00554302993225396
"CMF" "GLPB22-B5C" -0.00759135464396896 -0.00491130713652723
"CMF" "GLPB22-B5C" 0.0113786988316972 0.00122276131982207
"CMF" "GLPB22-B5C" -0.00453885038820881 0.00577337888710926
"CMF" "GLPB22-B5C" 0.00223369727717828 0.000223344288577249
"CMF" "GLPB22-B5C" -0.00807581393250604 -0.00364268151186703
"CMF" "GLPB22-B5C" -0.00680352939203988 0.000414327218881732
"CMF" "GLPB22-B5C" -0.00462781035946021 0.00246485310136878
"CMF" "HISEQ" 0.00433639749742569 0.00613342242145007
"CMF" "HISEQ" -0.000909024699413024 0.00360322004807699
"CMF" "HISEQ" 0.00533598601262346 0.00692952762486767
"CMF" "HISEQ" -0.00168607608420032 0.00369419271296624
"CMF" "HISEQ" -0.00759255392825067 -0.0102413356882418
"CMF" "HISEQ" 0.0139795130433231 0.0100965574161286
"CMF" "HISEQ" -0.0035863111096757 -0.00361199150865098
"CMF" "HISEQ" -0.00508160070753491 0.0132699254949711
"CMF" "HISEQ" 0.00872785067780039 -0.00707715804830482
"CMF" "HISEQ" 0.00192280925907294 0.0078661364579888
"CMF" "HISEQ" 0.0025955974984925 -0.00199575356597084
"CMF" "HISEQ" -0.00404014723145261 0.00352928626154467
"CMF" "HISEQ" -0.00694205354854822 -0.000792657165038271
"CMF" "HISEQ" -0.00986885517814271 -0.00158997284512992
"CMF" "HISEQ" -0.0021015388767747 0.0034197769476644
"CMF" "HISEQ" -0.0107997604695292 0.00067019419738855
"CMF" "HISEQ" -0.00327251188596826 -0.00159942959261746
"CMF" "HISEQ" 0.00186565276953102 0.00122038040307957
"CMF" "HISEQ" -0.000948096377269838 0.00273494667496545
"CMF" "HISEQ" -0.00685987944437648 0.00503011027267184
"CMF" "HISEQ" -0.00516737445365511 0.000580271113508354
"CMF" "HISEQ" -0.0119273132957771 -9.72663363399535e-06
"CMF" "HISEQ" -0.00128643326033212 -0.0101984888612962
"CMF" "HISEQ" -0.0045152208745052 0.0134493656723449
"CMF" "HISEQ" 0.00350211609918395 0.00554181202842429
"CMF" "HISEQ" -0.00150121230454245 -0.00224743145764417
"CMF" "HISEQ" -0.00581777029494804 0.00747364934303399
"CMF" "HISEQ" 0.00922526805810562 0.00658741678828564
"CMF" "HISEQ" -0.00458140871209934 -0.0102044544755774
"CMF" "HISEQ" 0.00734821943263971 -0.00448473449518413
"CMF" "HISEQ" 7.79979256874269e-05 0.00501203085782255
"CMF" "HISEQ" 0.00192803923670036 -0.000617338207293861
"CMF" "HISEQ" -0.0109961959968307 0.00167108912471178
"CMF" "HISEQ" 0.00221999536593662 0.00857439685928884
"CMF" "HISEQ" 0.00203061968118513 0.00972320866170568
"CMF" "HISEQ" -0.00132919791520654 -0.00766074848323454
"CMF" "HISEQ" 0.00368996118719521 0.00324910734917558
"CMF" "HISEQ" -0.0019266980288487 -0.00521969594836521
"CMF" "HISEQ" 0.0103490542859204 -0.00661308837800363
"CMF" "HISEQ" -0.00581730266003907 0.00268490708905145
"CMF" "HISEQ" -0.00742920701661236 -0.00191004053605363
"CMF" "HISEQ" 0.00850467277936067 -0.00498880716635124
"CMF" "HISEQ" 0.0084908211602288 0.00139811719627941
"CMF" "HISEQ" 0.00391148366529347 -0.00376973264458971
"CMF" "HISEQ" 0.00715883674529678 -0.00165434626544993
"CMF" "HISEQ" 0.000534842761412851 0.0061313404256099
"CMF" "HISEQ" 0.00054316708822992 0.00405661597954381
"CMF" "HISEQ" 0.00952345406973697 0.00928181167055663
"CMF" "HISEQ" -0.00475316738448816 0.00667952942919508
"CMF" "HISEQ" -0.00235722155663884 0.0109812665808217
"CMF" "HISEQ" -0.0132629402480187 0.00873499973436926
"CMF" "HISEQ" 0.000371480250458735 0.0105217835554488
"CMF" "HISEQ" 0.0132894744324327 0.00875283236439259
"CMF" "HISEQ" -0.00284698191374222 0.0133815326577708
"CMF" "HISEQ" 0.00525893626759759 -0.00102498387799838
"CMF" "HISEQ" -0.000361938177907836 0.00226761847730392
"CMF" "HISEQ" 0.000853780169820275 -0.00601440705823521
"CMF" "HISEQ" -0.000123075783450583 0.00600065837887375
"CMF" "HISEQ" -0.000991282621789761 -0.0107699713854472
"CMF" "HISEQ" -0.0028998931088006 0.00928015612847673
"CMF" "HISEQ" -0.00289014135737266 0.00332976371595563
"CMF" "HISEQ" -0.00571507051350756 -0.0011114437185234
"CMF" "HISEQ" -0.00971379005065069 0.00488576261267093
"CMF" "HISEQ" 0.00048365973803505 0.0141240333338999
"CMF" "HISEQ" 0.0100979353017685 -0.00120959037868204
